Time ,N (m),E (m),gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,Nav Yaw Rate,Baro Update Count,GPS Update Count,Accel Update Count,Ground Align Update Count,Nav Accel Roll,Nav Accel Pitch,Nav Roll,Nav Pitch,Gyro Bias X (deg/s),Gyro Bias Y (deg/s),Gyro Bias Z (deg/s),Accel Bias X (g),Accel Bias Y (g),Accel Bias Z (g),Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,velLL Z Error,N Error (m),E Error (m),Alt Error (m),Acc Body X Error,Acc Body Y Error,Acc Body Z Error,Acc LL X Error,Acc LL Y Error,Acc LL Z Error,Acc Mag Error,p Error,q Error,r Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,Accel Bias X Stdev,Accel Bias Y Stdev,Accel Bias Z Stdev,Alt Stdev,GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],GPSFilterError[GPS_VN],GPSFilterError[GPS_VE],GPSFilterError[GPS_VD],GroundResiudal[GROUND_N],GroundResiudal[GROUND_E],GroundResiudal[GROUND_ALT],GroundResiudal[GROUND_VN],GroundResiudal[GROUND_VE],GroundResiudal[GROUND_VD],
8.700000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,7.000000,8.000000,27.000000,7.000000,-1.578211,0.517367,-1.577474,0.516550,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577474,0.516550,-45.398053,0.005587,0.003393,0.043638,0.005563,0.003432,0.043638,0.026254,0.027036,0.083153,0.000113,-0.000156,0.012851,0.000229,0.000198,0.012849,0.012852,-0.042494,0.050483,0.049262,0.032244,0.036985,59.955899,0.030704,0.030696,0.025769,0.000000,0.000000,0.000000,0.119362,0.026054,-0.041722,-0.172621,2.000000,0.000000,1.000000,-0.016554,-0.014420,0.123493,-0.004886,-0.002357,-0.048463,
8.800000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,7.000000,8.000000,28.000000,7.000000,-1.578211,0.517367,-1.578110,0.517285,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578110,0.517285,-45.398891,0.005611,0.003414,0.044923,0.005587,0.003453,0.044923,0.026814,0.027376,0.087587,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.014143,0.013822,59.955908,0.030706,0.030698,0.025771,0.000000,0.000000,0.000000,0.121393,0.026054,-0.041722,-0.172621,2.000000,0.000000,1.000000,-0.016554,-0.014420,0.123493,-0.004886,-0.002357,-0.048463,
8.900000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,7.000000,8.000000,28.000000,7.000000,-1.578211,0.517367,-1.577366,0.516382,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577366,0.516382,-45.399703,0.005624,0.003424,0.046207,0.005600,0.003464,0.046207,0.027376,0.027718,0.092150,-0.000042,-0.000288,0.012846,0.000074,0.000065,0.012849,0.012849,0.046565,-0.053842,-0.052519,0.032244,0.036985,59.955917,0.030709,0.030700,0.025774,0.000000,0.000000,0.000000,0.123444,0.026054,-0.041722,-0.172621,2.000000,0.000000,1.000000,-0.016554,-0.014420,0.123493,-0.004886,-0.002357,-0.048463,
9.000000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,7.000000,8.000000,29.000000,7.000000,-1.578211,0.517367,-1.578631,0.517989,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578631,0.517989,-45.400516,0.005651,0.003448,0.047492,0.005627,0.003487,0.047492,0.027940,0.028062,0.096842,-0.000103,-0.000330,0.012844,0.000014,0.000024,0.012849,0.012849,-0.056489,0.068295,0.065802,0.014143,0.013822,59.955926,0.030711,0.030702,0.025776,0.000000,0.000000,0.000000,0.125514,0.026054,-0.041722,-0.172621,2.000000,0.000000,1.000000,-0.016554,-0.014420,0.123493,-0.004886,-0.002357,-0.048463,
9.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,8.000000,9.000000,29.000000,8.000000,-1.578211,0.517367,-1.577170,0.516146,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577170,0.516146,-45.142936,0.004900,0.013724,0.029331,0.004865,0.013736,0.029331,0.040325,0.155740,0.035142,-0.000033,-0.000276,0.012846,0.000083,0.000078,0.012849,0.012849,0.059288,-0.071654,-0.069059,0.032244,0.036985,59.936012,0.020841,0.020837,0.018344,0.000000,0.000000,0.000000,0.092007,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.200000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,8.000000,9.000000,30.000000,8.000000,-1.578211,0.517367,-1.578536,0.517832,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578536,0.517832,-45.142933,0.004914,0.013736,0.030616,0.004880,0.013749,0.030616,0.040816,0.157113,0.038146,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,-0.042494,0.050483,0.049262,0.014143,0.013822,59.936021,0.020845,0.020841,0.018347,0.000000,0.000000,0.000000,0.093254,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.300000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,8.000000,9.000000,30.000000,8.000000,-1.578211,0.517367,-1.577818,0.516903,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577818,0.516903,-45.143770,0.004918,0.013740,0.031901,0.004883,0.013752,0.031901,0.041308,0.158486,0.041278,-0.000042,-0.000288,0.012846,0.000074,0.000066,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.032244,0.036985,59.936030,0.020848,0.020844,0.018351,0.000000,0.000000,0.000000,0.094521,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.400000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,8.000000,9.000000,31.000000,8.000000,-1.578211,0.517367,-1.577706,0.516789,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577706,0.516789,-45.144583,0.004936,0.013755,0.033185,0.004901,0.013768,0.033185,0.041800,0.159861,0.044539,-0.000112,-0.000346,0.012843,0.000004,0.000007,0.012849,0.012849,0.046565,-0.053842,-0.052519,0.014143,0.013822,59.936039,0.020851,0.020847,0.018354,0.000000,0.000000,0.000000,0.095805,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.500000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,8.000000,9.000000,31.000000,8.000000,-1.578211,0.517367,-1.576963,0.515874,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.576963,0.515874,-45.145395,0.004959,0.013774,0.034470,0.004924,0.013787,0.034470,0.042295,0.161238,0.047928,0.000260,-0.000044,0.012855,0.000376,0.000309,0.012849,0.012858,-0.056489,0.068295,0.065802,0.032244,0.036985,59.936048,0.020855,0.020850,0.018358,0.000000,0.000000,0.000000,0.097108,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.600000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,8.000000,9.000000,32.000000,8.000000,-1.578211,0.517367,-1.577487,0.516553,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577487,0.516553,-45.147035,0.004992,0.013801,0.035754,0.004957,0.013814,0.035754,0.042793,0.162616,0.051446,-0.000103,-0.000330,0.012844,0.000013,0.000023,0.012849,0.012849,0.059288,-0.071654,-0.069059,0.014143,0.013822,59.936057,0.020858,0.020853,0.018361,0.000000,0.000000,0.000000,0.098428,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.700000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,8.000000,9.000000,32.000000,8.000000,-1.578211,0.517367,-1.577474,0.516550,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577474,0.516550,-45.147032,0.005002,0.013810,0.037039,0.004966,0.013823,0.037039,0.043292,0.163997,0.055092,0.000113,-0.000156,0.012851,0.000229,0.000198,0.012849,0.012852,-0.042494,0.050483,0.049262,0.032244,0.036985,59.936066,0.020862,0.020856,0.018365,0.000000,0.000000,0.000000,0.099763,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.800000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,8.000000,9.000000,33.000000,8.000000,-1.578211,0.517367,-1.578110,0.517285,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578110,0.517285,-45.147869,0.005026,0.013831,0.038324,0.004990,0.013843,0.038324,0.043794,0.165379,0.058867,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.014143,0.013822,59.936075,0.020865,0.020860,0.018368,0.000000,0.000000,0.000000,0.101115,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
9.900000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,8.000000,9.000000,33.000000,8.000000,-1.578211,0.517367,-1.577366,0.516382,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577366,0.516382,-45.148682,0.005038,0.013842,0.039608,0.005002,0.013855,0.039608,0.044297,0.166763,0.062770,-0.000042,-0.000288,0.012846,0.000074,0.000065,0.012849,0.012849,0.046565,-0.053842,-0.052519,0.032244,0.036985,59.936084,0.020869,0.020863,0.018372,0.000000,0.000000,0.000000,0.102482,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
10.000000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,8.000000,9.000000,34.000000,8.000000,-1.578211,0.517367,-1.578631,0.517989,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578631,0.517989,-45.149494,0.005066,0.013864,0.040893,0.005030,0.013878,0.040893,0.044802,0.168148,0.066801,-0.000103,-0.000330,0.012844,0.000014,0.000024,0.012849,0.012849,-0.056489,0.068295,0.065802,0.014143,0.013822,59.936093,0.020873,0.020866,0.018376,0.000000,0.000000,0.000000,0.103863,-0.004460,-0.002427,-0.053574,2.000000,0.000000,1.000000,-0.027996,-0.028096,0.098545,-0.005650,-0.003447,-0.047621,
10.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,9.000000,10.000000,34.000000,9.000000,-1.578211,0.517367,-1.577170,0.516147,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577170,0.516147,-45.417629,0.005212,0.013198,0.041725,0.005116,0.013235,0.041725,0.035891,0.197783,0.111497,-0.000033,-0.000276,0.012846,0.000083,0.000078,0.012849,0.012849,0.059288,-0.071654,-0.069059,0.032244,0.036985,59.925319,0.016747,0.016743,0.014866,0.000000,0.000000,0.000000,0.084366,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.200000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,9.000000,10.000000,35.000000,9.000000,-1.578211,0.517367,-1.578536,0.517832,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578536,0.517832,-45.417626,0.005227,0.013211,0.043009,0.005131,0.013248,0.043009,0.036413,0.199103,0.115740,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,-0.042494,0.050483,0.049262,0.014143,0.013822,59.925328,0.016752,0.016747,0.014870,0.000000,0.000000,0.000000,0.085360,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.300000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,9.000000,10.000000,35.000000,9.000000,-1.578211,0.517367,-1.577818,0.516903,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577818,0.516903,-45.418463,0.005231,0.013214,0.044294,0.005134,0.013252,0.044294,0.036936,0.200424,0.120112,-0.000042,-0.000288,0.012846,0.000074,0.000066,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.032244,0.036985,59.925337,0.016755,0.016751,0.014875,0.000000,0.000000,0.000000,0.086367,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.400000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,9.000000,10.000000,36.000000,9.000000,-1.578211,0.517367,-1.577706,0.516789,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577706,0.516789,-45.419276,0.005249,0.013229,0.045579,0.005152,0.013267,0.045579,0.037460,0.201746,0.124612,-0.000112,-0.000346,0.012844,0.000004,0.000007,0.012849,0.012849,0.046565,-0.053842,-0.052519,0.014143,0.013822,59.925346,0.016760,0.016755,0.014879,0.000000,0.000000,0.000000,0.087388,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.500000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,9.000000,10.000000,36.000000,9.000000,-1.578211,0.517367,-1.576963,0.515874,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.576963,0.515874,-45.420088,0.005272,0.013248,0.046864,0.005175,0.013287,0.046864,0.037986,0.203070,0.129241,0.000260,-0.000044,0.012855,0.000376,0.000309,0.012849,0.012858,-0.056489,0.068295,0.065802,0.032244,0.036985,59.925355,0.016764,0.016759,0.014883,0.000000,0.000000,0.000000,0.088423,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.600000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,9.000000,10.000000,37.000000,9.000000,-1.578211,0.517367,-1.577487,0.516553,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577487,0.516553,-45.421728,0.005306,0.013276,0.048148,0.005208,0.013314,0.048148,0.038515,0.204397,0.133998,-0.000103,-0.000330,0.012844,0.000013,0.000023,0.012849,0.012849,0.059288,-0.071654,-0.069059,0.014143,0.013822,59.925364,0.016769,0.016763,0.014888,0.000000,0.000000,0.000000,0.089470,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.700000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,9.000000,10.000000,37.000000,9.000000,-1.578211,0.517367,-1.577474,0.516550,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577474,0.516550,-45.421725,0.005316,0.013285,0.049433,0.005218,0.013323,0.049433,0.039046,0.205725,0.138883,0.000113,-0.000156,0.012851,0.000229,0.000198,0.012849,0.012852,-0.042494,0.050483,0.049262,0.032244,0.036985,59.925373,0.016773,0.016766,0.014892,0.000000,0.000000,0.000000,0.090530,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.800000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,9.000000,10.000000,38.000000,9.000000,-1.578211,0.517367,-1.578110,0.517285,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578110,0.517285,-45.422562,0.005340,0.013305,0.050717,0.005242,0.013344,0.050717,0.039579,0.207054,0.143897,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.014143,0.013822,59.925382,0.016777,0.016770,0.014896,0.000000,0.000000,0.000000,0.091601,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
10.900000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,9.000000,10.000000,38.000000,9.000000,-1.578211,0.517367,-1.577366,0.516382,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577366,0.516382,-45.423375,0.005353,0.013316,0.052002,0.005254,0.013355,0.052002,0.040113,0.208385,0.149040,-0.000042,-0.000288,0.012846,0.000074,0.000065,0.012849,0.012849,0.046565,-0.053842,-0.052519,0.032244,0.036985,59.925391,0.016781,0.016774,0.014901,0.000000,0.000000,0.000000,0.092684,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
11.000000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,9.000000,10.000000,39.000000,9.000000,-1.578211,0.517367,-1.578631,0.517989,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578631,0.517989,-45.424187,0.005381,0.013339,0.053286,0.005282,0.013379,0.053286,0.040650,0.209718,0.154310,-0.000103,-0.000330,0.012844,0.000014,0.000024,0.012849,0.012849,-0.056489,0.068295,0.065802,0.014143,0.013822,59.925400,0.016786,0.016778,0.014905,0.000000,0.000000,0.000000,0.093779,0.005781,-0.010863,-0.039660,2.000000,0.000000,1.000000,-0.044853,-0.168287,0.068439,-0.005065,-0.013864,-0.041021,
11.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,10.000000,11.000000,39.000000,10.000000,-1.578211,0.517367,-1.577170,0.516146,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577170,0.516146,-45.402782,0.005606,0.014987,0.051113,0.005501,0.015026,0.051113,0.055578,0.261334,0.173077,-0.000033,-0.000276,0.012846,0.000083,0.000078,0.012849,0.012849,0.059288,-0.071654,-0.069059,0.032244,0.036985,59.915610,0.014342,0.014337,0.012724,0.000000,0.000000,0.000000,0.079492,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.200000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,10.000000,11.000000,40.000000,10.000000,-1.578211,0.517367,-1.578536,0.517832,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578536,0.517832,-45.402779,0.005622,0.015000,0.052398,0.005516,0.015039,0.052398,0.056140,0.262833,0.178259,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,-0.042494,0.050483,0.049262,0.014143,0.013822,59.915619,0.014347,0.014341,0.012729,0.000000,0.000000,0.000000,0.080345,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.300000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,10.000000,11.000000,40.000000,10.000000,-1.578211,0.517367,-1.577818,0.516903,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577818,0.516903,-45.403617,0.005625,0.015004,0.053682,0.005520,0.015043,0.053682,0.056702,0.264333,0.183570,-0.000042,-0.000288,0.012846,0.000074,0.000066,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.032244,0.036985,59.915628,0.014352,0.014346,0.012734,0.000000,0.000000,0.000000,0.081209,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.400000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,10.000000,11.000000,41.000000,10.000000,-1.578211,0.517367,-1.577706,0.516789,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577706,0.516789,-45.404429,0.005644,0.015019,0.054967,0.005538,0.015059,0.054967,0.057266,0.265834,0.189009,-0.000112,-0.000346,0.012844,0.000004,0.000007,0.012849,0.012849,0.046565,-0.053842,-0.052519,0.014143,0.013822,59.915637,0.014357,0.014350,0.012739,0.000000,0.000000,0.000000,0.082084,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.500000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,10.000000,11.000000,41.000000,10.000000,-1.578211,0.517367,-1.576963,0.515874,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.576963,0.515874,-45.405241,0.005667,0.015038,0.056252,0.005561,0.015078,0.056252,0.057831,0.267337,0.194576,0.000260,-0.000044,0.012856,0.000376,0.000309,0.012849,0.012858,-0.056489,0.068295,0.065802,0.032244,0.036985,59.915646,0.014362,0.014355,0.012744,0.000000,0.000000,0.000000,0.082969,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.600000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,10.000000,11.000000,42.000000,10.000000,-1.578211,0.517367,-1.577487,0.516553,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577487,0.516553,-45.406881,0.005701,0.015066,0.057536,0.005594,0.015106,0.057536,0.058400,0.268843,0.200272,-0.000103,-0.000330,0.012844,0.000013,0.000023,0.012849,0.012849,0.059288,-0.071654,-0.069059,0.014143,0.013822,59.915655,0.014367,0.014359,0.012749,0.000000,0.000000,0.000000,0.083864,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.700000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,10.000000,11.000000,42.000000,10.000000,-1.578211,0.517367,-1.577474,0.516550,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577474,0.516550,-45.406878,0.005711,0.015075,0.058821,0.005604,0.015115,0.058821,0.058970,0.270349,0.206097,0.000113,-0.000156,0.012851,0.000229,0.000198,0.012849,0.012853,-0.042494,0.050483,0.049262,0.032244,0.036985,59.915664,0.014372,0.014364,0.012754,0.000000,0.000000,0.000000,0.084769,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.800000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,10.000000,11.000000,43.000000,10.000000,-1.578211,0.517367,-1.578110,0.517285,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578110,0.517285,-45.407716,0.005735,0.015095,0.060106,0.005628,0.015136,0.060106,0.059543,0.271858,0.212049,-0.000107,-0.000338,0.012844,0.000009,0.000016,0.012849,0.012849,0.000763,-0.002952,-0.001628,0.014143,0.013822,59.915673,0.014377,0.014369,0.012759,0.000000,0.000000,0.000000,0.085683,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
11.900000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,10.000000,11.000000,43.000000,10.000000,-1.578211,0.517367,-1.577366,0.516382,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577366,0.516382,-45.408528,0.005748,0.015106,0.061390,0.005640,0.015147,0.061390,0.060117,0.273368,0.218131,-0.000042,-0.000288,0.012846,0.000074,0.000065,0.012849,0.012850,0.046565,-0.053842,-0.052519,0.032244,0.036985,59.915682,0.014382,0.014373,0.012764,0.000000,0.000000,0.000000,0.086606,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
12.000000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,10.000000,11.000000,44.000000,10.000000,-1.578211,0.517367,-1.578631,0.517989,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.578631,0.517989,-45.409341,0.005777,0.015130,0.062675,0.005669,0.015171,0.062675,0.060693,0.274880,0.224340,-0.000103,-0.000330,0.012845,0.000014,0.000024,0.012849,0.012849,-0.056489,0.068295,0.065802,0.014143,0.013822,59.915691,0.014388,0.014378,0.012769,0.000000,0.000000,0.000000,0.087538,-0.004818,-0.010785,-0.051624,2.000000,0.000000,1.000000,-0.040704,-0.209851,0.156072,-0.005380,-0.013339,-0.053415,
12.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,11.000000,12.000000,44.000000,11.000000,-1.578211,0.517367,-1.577170,0.516147,0.010687,0.089466,-0.039084,0.000736,0.002245,-0.081475,-1.577170,0.516147,-45.400319,0.003073,0.016220,0.054191,0.002960,0.016241,0.054191,0.031821,0.316872,0.176251,-0.000033,-0.000276,0.012847,0.000083,0.000078,0.012849,0.012850,0.059288,-0.071654,-0.069059,0.032244,0.036985,59.905084,0.012704,0.012696,0.011227,0.000000,0.000000,0.000000,0.076007,-0.005155,-0.012500,-0.060906,2.000000,0.000000,1.000000,-0.060751,-0.275031,0.226196,-0.005776,-0.015129,-0.062803,
